gene_symbol,action_family,n_edges,chem_id,chem_name,action_norm
TP53,activates,1668,MESH:C057978,di-n-propyldithiocarbamate,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C019357,dioscin,increases^expression
TP53,activates,1668,MESH:C001082,diphenylcresyl phosphate,increases^expression
TP53,activates,1668,MESH:C001087,diphenyl methyl phosphate,increases^expression
TP53,activates,1668,MESH:D004050,Ditiocarb,increases^expression
TP53,activates,1668,MESH:D000077143,Docetaxel,increases^ubiquitination
TP53,activates,1668,MESH:D000077143,Docetaxel,increases^cleavage|increases^reaction|increases^response to substance
TP53,activates,1668,MESH:D000077143,Docetaxel,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D000077143,Docetaxel,increases^expression
TP53,activates,1668,MESH:D004281,Docosahexaenoic Acids,affects^localization|increases^reaction
TP53,activates,1668,MESH:D004281,Docosahexaenoic Acids,affects^cotreatment|increases^abundance|increases^expression
TP53,activates,1668,MESH:D004298,Dopamine,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D004298,Dopamine,increases^expression
TP53,activates,1668,MESH:C516138,dorsomorphin,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C516138,dorsomorphin,increases^response to substance
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^reaction|increases^response to substance
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^phosphorylation
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^acetylation|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^cotreatment|increases^response to substance
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^binding|increases^expression|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^export
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^acetylation|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^acetylation|increases^expression
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^stability
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^binding|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^acetylation
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^cotreatment|increases^expression|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^glutathionylation
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^reaction|increases^expression
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^activity
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^reaction|increases^activity|increases^expression|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^reaction|increases^activity|increases^expression
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^activity|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^activity|increases^expression|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^activity|increases^phosphorylation
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^activity|increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^activity|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^cleavage|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^response to substance
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^reaction|increases^stability
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^expression
TP53,activates,1668,MESH:D004317,Doxorubicin,increases^expression|increases^reaction
TP53,activates,1668,MESH:D004317,Doxorubicin,affects^phosphorylation|increases^expression|increases^localization
TP53,activates,1668,MESH:C060327,dracorhodin,increases^expression
TP53,activates,1668,MESH:C060327,dracorhodin,increases^phosphorylation
TP53,activates,1668,MESH:D004365,"Drugs, Chinese Herbal",increases^expression
TP53,activates,1668,MESH:D015118,Eicosapentaenoic Acid,affects^cotreatment|increases^abundance|increases^expression
TP53,activates,1668,MESH:D015118,Eicosapentaenoic Acid,increases^abundance|increases^expression
TP53,activates,1668,MESH:C004934,eleostearic acid,increases^expression
TP53,activates,1668,MESH:D004610,Ellagic Acid,increases^expression
TP53,activates,1668,MESH:D004610,Ellagic Acid,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:C034192,ellipticine,increases^expression|increases^reaction
TP53,activates,1668,MESH:C034192,ellipticine,increases^expression|increases^reaction|increases^response to substance
TP53,activates,1668,MESH:C034192,ellipticine,increases^expression
TP53,activates,1668,MESH:C034192,ellipticine,increases^response to substance
TP53,activates,1668,MESH:C561944,EMD 534085,increases^expression
TP53,activates,1668,MESH:D000068679,Emtricitabine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D004726,Endosulfan,increases^expression
TP53,activates,1668,MESH:C118739,entinostat,increases^expression
TP53,activates,1668,MESH:C118739,entinostat,increases^expression|increases^reaction
TP53,activates,1668,MESH:C118739,entinostat,increases^acetylation|increases^expression|increases^reaction
TP53,activates,1668,MESH:C045651,epigallocatechin gallate,increases^expression
TP53,activates,1668,MESH:C045651,epigallocatechin gallate,increases^activity
TP53,activates,1668,MESH:C045651,epigallocatechin gallate,increases^response to substance
TP53,activates,1668,MESH:C045651,epigallocatechin gallate,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C045651,epigallocatechin gallate,increases^activity|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D015251,Epirubicin,increases^expression
TP53,activates,1668,MESH:D015251,Epirubicin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D015251,Epirubicin,increases^expression|increases^reaction
TP53,activates,1668,MESH:C533410,eprenetapopt,affects^reaction|increases^cleavage|increases^expression
TP53,activates,1668,MESH:C533410,eprenetapopt,affects^reaction|increases^expression
TP53,activates,1668,MESH:D000069347,Erlotinib Hydrochloride,increases^expression
TP53,activates,1668,MESH:D000069347,Erlotinib Hydrochloride,increases^expression|increases^reaction
TP53,activates,1668,MESH:C517980,er-xian decoction,affects^reaction|increases^expression
TP53,activates,1668,MESH:D004923,Erythrosine,increases^activity
TP53,activates,1668,MESH:C007628,esculetin,increases^degradation
TP53,activates,1668,MESH:C007628,esculetin,increases^expression
TP53,activates,1668,MESH:D004958,Estradiol,affects^localization|increases^expression|increases^reaction
TP53,activates,1668,MESH:D004958,Estradiol,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D004958,Estradiol,affects^localization|increases^activity|increases^expression
TP53,activates,1668,MESH:D004958,Estradiol,increases^expression
TP53,activates,1668,MESH:D004958,Estradiol,affects^localization|affects^reaction|increases^reaction
TP53,activates,1668,MESH:D004967,Estrogens,increases^expression
TP53,activates,1668,MESH:C088768,estrone-3-O-sulfamate,increases^expression
TP53,activates,1668,MESH:D005028,Ethylenebis(dithiocarbamates),increases^expression
TP53,activates,1668,MESH:D015946,Ethylene Dibromide,increases^mutagenesis
TP53,activates,1668,MESH:D005038,Ethylnitrosourea,increases^mutagenesis
TP53,activates,1668,MESH:D005047,Etoposide,increases^expression|increases^reaction|increases^response to substance
TP53,activates,1668,MESH:D005047,Etoposide,increases^expression|increases^reaction
TP53,activates,1668,MESH:D005047,Etoposide,affects^binding|increases^expression|increases^reaction
TP53,activates,1668,MESH:D005047,Etoposide,affects^binding|increases^reaction
TP53,activates,1668,MESH:D005047,Etoposide,affects^cotreatment|affects^reaction|increases^activity|increases^cleavage
TP53,activates,1668,MESH:D005047,Etoposide,affects^cotreatment|affects^reaction|increases^cleavage
TP53,activates,1668,MESH:D005047,Etoposide,increases^expression
TP53,activates,1668,MESH:D005047,Etoposide,increases^phosphorylation
TP53,activates,1668,MESH:D005047,Etoposide,affects^localization|increases^phosphorylation
TP53,activates,1668,MESH:D005047,Etoposide,affects^reaction|increases^expression
TP53,activates,1668,MESH:D005047,Etoposide,increases^response to substance
TP53,activates,1668,MESH:D005047,Etoposide,affects^reaction|increases^phosphorylation
TP53,activates,1668,MESH:D005047,Etoposide,increases^chemical synthesis|increases^reaction
TP53,activates,1668,MESH:D005047,Etoposide,increases^activity|increases^phosphorylation
TP53,activates,1668,MESH:D005047,Etoposide,increases^activity
TP53,activates,1668,MESH:D005047,Etoposide,increases^acetylation|increases^expression|increases^reaction
TP53,activates,1668,MESH:D005047,Etoposide,increases^acetylation|increases^expression
TP53,activates,1668,MESH:D005047,Etoposide,increases^acetylation
TP53,activates,1668,MESH:D005054,Eugenol,increases^mutagenesis
TP53,activates,1668,MESH:C049639,evodiamine,increases^expression
TP53,activates,1668,MESH:C545733,fatostatin,increases^response to substance
TP53,activates,1668,MESH:C545733,fatostatin,increases^cleavage|increases^reaction|increases^response to substance
TP53,activates,1668,MESH:C545733,fatostatin,increases^cleavage|increases^response to substance
TP53,activates,1668,MESH:D015525,"Fatty Acids, Omega-3",affects^cotreatment|increases^abundance|increases^expression
TP53,activates,1668,MESH:D015525,"Fatty Acids, Omega-3",increases^expression
TP53,activates,1668,MESH:D015525,"Fatty Acids, Omega-3",affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D005273,Fenbendazole,increases^expression
TP53,activates,1668,MESH:C415144,fenpyroximate,increases^expression
TP53,activates,1668,MESH:D017313,Fenretinide,increases^expression
TP53,activates,1668,MESH:C013531,ferric ammonium citrate,affects^cotreatment|increases^abundance|increases^expression
TP53,activates,1668,MESH:C013531,ferric ammonium citrate,increases^expression
TP53,activates,1668,MESH:D005290,Ferric Compounds,increases^expression
TP53,activates,1668,MESH:C421458,ferric-sorbitol-citrate,increases^expression
TP53,activates,1668,MESH:D052203,Ferrosoferric Oxide,affects^binding|increases^expression
TP53,activates,1668,MESH:D000068876,Fingolimod Hydrochloride,increases^phosphorylation
TP53,activates,1668,MESH:C017875,fisetin,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C017875,fisetin,increases^expression
TP53,activates,1668,MESH:C017875,fisetin,affects^cotreatment|increases^phosphorylation
TP53,activates,1668,MESH:D005395,Fish Oils,increases^abundance|increases^expression
TP53,activates,1668,MESH:D005411,Flame Retardants,increases^expression
TP53,activates,1668,MESH:C028610,flavanone,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D044950,Flavanones,increases^cleavage|increases^reaction
TP53,activates,1668,MESH:D044950,Flavanones,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D044950,Flavanones,increases^expression
TP53,activates,1668,MESH:D005419,Flavonoids,increases^activity
TP53,activates,1668,MESH:D005467,Floxuridine,increases^expression
TP53,activates,1668,MESH:C075780,fluazinam,increases^expression
TP53,activates,1668,MESH:C018945,flubendazole,increases^activity
TP53,activates,1668,MESH:D005437,Flucytosine,increases^expression
TP53,activates,1668,MESH:C024352,fludarabine,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C024352,fludarabine,increases^expression
TP53,activates,1668,MESH:C024352,fludarabine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C041392,flumethrin,increases^expression
TP53,activates,1668,MESH:C007738,fluoranthene,increases^expression|increases^reaction
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^reaction|increases^activity
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^expression|increases^reaction
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^phosphorylation
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^expression
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^acetylation|increases^expression
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^binding|affects^reaction|increases^reaction
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^response to substance
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^reaction|increases^phosphorylation
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^acetylation
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^response to substance|increases^stability
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^activity
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^cotreatment|increases^expression|increases^reaction
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^cleavage|increases^reaction
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^cotreatment|increases^response to substance
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^binding|increases^reaction
TP53,activates,1668,MESH:D005472,Fluorouracil,increases^activity|increases^phosphorylation
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D005472,Fluorouracil,affects^reaction|increases^expression
TP53,activates,1668,MESH:D005473,Fluoxetine,increases^expression
TP53,activates,1668,MESH:D005480,Flurbiprofen,increases^response to substance
TP53,activates,1668,MESH:D005480,Flurbiprofen,increases^expression
TP53,activates,1668,MESH:D005480,Flurbiprofen,increases^abundance|increases^phosphorylation
TP53,activates,1668,MESH:D005492,Folic Acid,affects^binding|increases^reaction
TP53,activates,1668,MESH:D005492,Folic Acid,affects^reaction|increases^expression
TP53,activates,1668,MESH:D005492,Folic Acid,increases^expression
TP53,activates,1668,MESH:D005557,Formaldehyde,increases^expression
TP53,activates,1668,MESH:C040313,fostriecin,increases^expression|increases^reaction
TP53,activates,1668,MESH:C054368,fotemustine,affects^binding|increases^reaction
TP53,activates,1668,MESH:C054368,fotemustine,increases^expression
TP53,activates,1668,MESH:C029063,"fructose-1,6-diphosphate",increases^expression
TP53,activates,1668,MESH:C069837,fullerene C60,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D062610,Fungal Polysaccharides,increases^expression
TP53,activates,1668,MESH:D005690,Galactose,increases^expression
TP53,activates,1668,MESH:D005707,Gallic Acid,increases^expression
TP53,activates,1668,MESH:D005707,Gallic Acid,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D015774,Ganciclovir,increases^expression
TP53,activates,1668,MESH:C554753,GDP 366,increases^expression
